Level,Area_km2,Volume_million_m3
-226.52,128.64998,1719.2409
-226.53,128.60549,1717.9324
-226.54,128.56099,1716.6244
-226.55,128.51649,1715.3168
-226.56,128.47199,1714.0096
-226.57,128.42747,1712.7029
-226.58,128.38296,1711.3966
-226.59,128.33844,1710.0908
-226.6,128.29392,1708.7854
-226.61,128.24939,1707.4805
-226.62,128.20486,1706.1759
-226.63,128.16033,1704.8719
-226.64,128.11579,1703.5683
-226.65,128.07124,1702.2651
-226.66,128.02669,1700.9624
-226.67,127.98214,1699.6601
-226.68,127.93759,1698.3582
-226.69,127.89303,1697.0568
-226.7,127.84846,1695.7559
-226.71,127.8039,1694.4554
-226.72,127.75932,1693.1553
-226.73,127.71475,1691.8557
-226.74,127.67017,1690.5565
-226.75,127.62558,1689.2577
-226.76,127.581,1687.9594
-226.77,127.53641,1686.6616
-226.78,127.49181,1685.3642
-226.79,127.44721,1684.0672
-226.8,127.40261,1682.7707
-226.81,127.358,1681.4746
-226.82,127.31339,1680.179
-226.83,127.26877,1678.8838
-226.84,127.22415,1677.5891
-226.85,127.17953,1676.2948
-226.86,127.1349,1675.0009
-226.87,127.09027,1673.7075
-226.88,127.04564,1672.4145
-226.89,127.001,1671.122
-226.9,126.95636,1669.8299
-226.91,126.91171,1668.5383
-226.92,126.86706,1667.2471
-226.93,126.82241,1665.9564
-226.94,126.77775,1664.6661
-226.95,126.73309,1663.3762
-226.96,126.68843,1662.0868
-226.97,126.64376,1660.7978
-226.98,126.59908,1659.5093
-226.99,126.55441,1658.2212
-227,126.50973,1656.9336
-227.01,126.46504,1655.6464
-227.02,126.42036,1654.3597
-227.03,126.37567,1653.0734
-227.04,126.33097,1651.7875
-227.05,126.28627,1650.5021
-227.06,126.24157,1649.2171
-227.07,126.19686,1647.9326
-227.08,126.15215,1646.6486
-227.09,126.10744,1645.3649
-227.1,126.06272,1644.0817
-227.11,126.018,1642.799
-227.12,125.97327,1641.5167
-227.13,125.92854,1640.2349
-227.14,125.88381,1638.9535
-227.15,125.83907,1637.6725
-227.16,125.79433,1636.392
-227.17,125.74959,1635.112
-227.18,125.70484,1633.8323
-227.19,125.66009,1632.5532
-227.2,125.61533,1631.2744
-227.21,125.57057,1629.9962
-227.22,125.52581,1628.7183
-227.23,125.48104,1627.4409
-227.24,125.43627,1626.164
-227.25,125.39149,1624.8875
-227.26,125.34672,1623.6114
-227.27,125.30193,1622.3358
-227.28,125.25715,1621.0607
-227.29,125.21236,1619.786
-227.3,125.16756,1618.5117
-227.31,125.12276,1617.2379
-227.32,125.07796,1615.9645
-227.33,125.03316,1614.6916
-227.34,124.98835,1613.4191
-227.35,124.94354,1612.1471
-227.36,124.89872,1610.8755
-227.37,124.8539,1609.6043
-227.38,124.80907,1608.3336
-227.39,124.76425,1607.0634
-227.4,124.71941,1605.7936
-227.41,124.67458,1604.5242
-227.42,124.62974,1603.2553
-227.43,124.5849,1601.9868
-227.44,124.54005,1600.7188
-227.45,124.4952,1599.4512
-227.46,124.45034,1598.1841
-227.47,124.40549,1596.9174
-227.48,124.36062,1595.6512
-227.49,124.31576,1594.3854
-227.5,124.27089,1593.1201
-227.51,124.22601,1591.8552
-227.52,124.18114,1590.5908
-227.53,124.13625,1589.3268
-227.54,124.09137,1588.0632
-227.55,124.04648,1586.8001
-227.56,124.00159,1585.5375
-227.57,123.95669,1584.2753
-227.58,123.91179,1583.0135
-227.59,123.86689,1581.7522
-227.6,123.82198,1580.4913
-227.61,123.77707,1579.2309
-227.62,123.73215,1577.9709
-227.63,123.68723,1576.7114
-227.64,123.64231,1575.4523
-227.65,123.59738,1574.1937
-227.66,123.55245,1572.9355
-227.67,123.50752,1571.6778
-227.68,123.46258,1570.4205
-227.69,123.41764,1569.1637
-227.7,123.37269,1567.9073
-227.71,123.32774,1566.6513
-227.72,123.28279,1565.3958
-227.73,123.23783,1564.1408
-227.74,123.19287,1562.8862
-227.75,123.14791,1561.632
-227.76,123.10294,1560.3783
-227.77,123.05797,1559.1251
-227.78,123.01299,1557.8723
-227.79,122.96801,1556.6199
-227.8,122.92303,1555.368
-227.81,122.87804,1554.1166
-227.82,122.83305,1552.8655
-227.83,122.78805,1551.615
-227.84,122.74305,1550.3649
-227.85,122.69805,1549.1152
-227.86,122.65304,1547.866
-227.87,122.60803,1546.6172
-227.88,122.56302,1545.3689
-227.89,122.518,1544.121
-227.9,122.47298,1542.8736
-227.91,122.42795,1541.6266
-227.92,122.38292,1540.3801
-227.93,122.33787,1539.134
-227.94,122.29282,1537.8884
-227.95,122.24775,1536.6432
-227.96,122.20268,1535.3984
-227.97,122.15758,1534.1542
-227.98,122.11247,1532.9103
-227.99,122.06734,1531.6669
-228,122.02219,1530.424
-228.01,121.97702,1529.1815
-228.02,121.93183,1527.9395
-228.03,121.88661,1526.6979
-228.04,121.84137,1525.4567
-228.05,121.79609,1524.216
-228.06,121.75079,1522.9758
-228.07,121.70546,1521.736
-228.08,121.66009,1520.4966
-228.09,121.61469,1519.2578
-228.1,121.56925,1518.0193
-228.11,121.52378,1516.7813
-228.12,121.47826,1515.5438
-228.13,121.43271,1514.3067
-228.14,121.38711,1513.07
-228.15,121.34147,1511.8338
-228.16,121.29578,1510.5981
-228.17,121.25005,1509.3627
-228.18,121.20427,1508.1279
-228.19,121.15843,1506.8935
-228.2,121.11254,1505.6595
-228.21,121.0666,1504.426
-228.22,121.02061,1503.193
-228.23,120.97455,1501.9604
-228.24,120.92844,1500.7282
-228.25,120.88227,1499.4965
-228.26,120.83604,1498.2653
-228.27,120.78974,1497.0344
-228.28,120.74338,1495.8041
-228.29,120.69695,1494.5742
-228.3,120.65045,1493.3447
-228.31,120.60388,1492.1157
-228.32,120.55724,1490.8872
-228.33,120.51053,1489.659
-228.34,120.46375,1488.4314
-228.35,120.41688,1487.2042
-228.36,120.36994,1485.9774
-228.37,120.32292,1484.7511
-228.38,120.27582,1483.5253
-228.39,120.22863,1482.2999
-228.4,120.18136,1481.0749
-228.41,120.134,1479.8504
-228.42,120.08656,1478.6263
-228.43,120.03903,1477.4027
-228.44,119.9914,1476.1796
-228.45,119.94369,1474.9569
-228.46,119.89588,1473.7346
-228.47,119.84797,1472.5128
-228.48,119.79996,1471.2914
-228.49,119.75186,1470.0705
-228.5,119.70366,1468.8501
-228.51,119.65535,1467.6301
-228.52,119.60694,1466.4105
-228.53,119.55843,1465.1914
-228.54,119.5098,1463.9728
-228.55,119.46107,1462.7546
-228.56,119.41223,1461.5368
-228.57,119.36328,1460.3195
-228.58,119.31421,1459.1027
-228.59,119.26503,1457.8863
-228.6,119.21573,1456.6703
-228.61,119.16631,1455.4548
-228.62,119.11677,1454.2398
-228.63,119.06712,1453.0252
-228.64,119.01733,1451.811
-228.65,118.96743,1450.5973
-228.66,118.91739,1449.3841
-228.67,118.86723,1448.1713
-228.68,118.81694,1446.9589
-228.69,118.76652,1445.7471
-228.7,118.71596,1444.5356
-228.71,118.66527,1443.3246
-228.72,118.61444,1442.1141
-228.73,118.56348,1440.904
-228.74,118.51238,1439.6944
-228.75,118.46113,1438.4852
-228.76,118.40974,1437.2765
-228.77,118.35821,1436.0682
-228.78,118.30654,1434.8603
-228.79,118.25471,1433.653
-228.8,118.20274,1432.446
-228.81,118.15061,1431.2396
-228.82,118.09834,1430.0335
-228.83,118.04591,1428.828
-228.84,117.99332,1427.6228
-228.85,117.94058,1426.4182
-228.86,117.88767,1425.2139
-228.87,117.83461,1424.0102
-228.88,117.78139,1422.8069
-228.89,117.728,1421.604
-228.9,117.67445,1420.4016
-228.91,117.62073,1419.1996
-228.92,117.56686,1417.9981
-228.93,117.51283,1416.7971
-228.94,117.45865,1415.5965
-228.95,117.40431,1414.3964
-228.96,117.34983,1413.1967
-228.97,117.29521,1411.9975
-228.98,117.24044,1410.7987
-228.99,117.18554,1409.6005
-229,117.1305,1408.4027
-229.01,117.07533,1407.2053
-229.02,117.02002,1406.0085
-229.03,116.9646,1404.8121
-229.04,116.90905,1403.6162
-229.05,116.85338,1402.4207
-229.06,116.79759,1401.2258
-229.07,116.74169,1400.0313
-229.08,116.68567,1398.8373
-229.09,116.62955,1397.6438
-229.1,116.57333,1396.4507
-229.11,116.517,1395.2582
-229.12,116.46057,1394.0661
-229.13,116.40404,1392.8746
-229.14,116.34743,1391.6835
-229.15,116.29072,1390.4929
-229.16,116.23393,1389.3028
-229.17,116.17705,1388.1132
-229.18,116.12009,1386.9242
-229.19,116.06305,1385.7356
-229.2,116.00593,1384.5475
-229.21,115.94875,1383.3599
-229.22,115.89149,1382.1728
-229.23,115.83417,1380.9862
-229.24,115.77679,1379.8002
-229.25,115.71934,1378.6146
-229.26,115.66184,1377.4295
-229.27,115.60429,1376.245
-229.28,115.54668,1375.061
-229.29,115.48902,1373.8775
-229.3,115.43132,1372.6945
-229.31,115.37358,1371.512
-229.32,115.3158,1370.3301
-229.33,115.25798,1369.1487
-229.34,115.20013,1367.9678
-229.35,115.14225,1366.7874
-229.36,115.08434,1365.6076
-229.37,115.02641,1364.4283
-229.38,114.96845,1363.2495
-229.39,114.91048,1362.0712
-229.4,114.85249,1360.8935
-229.41,114.79449,1359.7163
-229.42,114.73649,1358.5397
-229.43,114.67847,1357.3636
-229.44,114.62045,1356.188
-229.45,114.56244,1355.013
-229.46,114.50442,1353.8385
-229.47,114.44641,1352.6646
-229.48,114.38841,1351.4912
-229.49,114.33042,1350.3184
-229.5,114.27245,1349.1461
-229.51,114.21449,1347.9744
-229.52,114.15655,1346.8032
-229.53,114.09864,1345.6326
-229.54,114.04076,1344.4626
-229.55,113.9829,1343.2931
-229.56,113.92508,1342.1241
-229.57,113.86729,1340.9558
-229.58,113.80955,1339.788
-229.59,113.75184,1338.6207
-229.6,113.69418,1337.4541
-229.61,113.63657,1336.288
-229.62,113.579,1335.1224
-229.63,113.5215,1333.9575
-229.64,113.46404,1332.7931
-229.65,113.40665,1331.6293
-229.66,113.34932,1330.466
-229.67,113.29206,1329.3034
-229.68,113.23487,1328.1413
-229.69,113.17774,1326.9798
-229.7,113.1207,1325.8189
-229.71,113.06373,1324.6586
-229.72,113.00684,1323.4989
-229.73,112.95003,1322.3397
-229.74,112.89331,1321.1812
-229.75,112.83669,1320.0232
-229.76,112.78015,1318.8659
-229.77,112.72371,1317.7091
-229.78,112.66737,1316.5529
-229.79,112.61113,1315.3974
-229.8,112.555,1314.2424
-229.81,112.49897,1313.088
-229.82,112.44305,1311.9343
-229.83,112.38725,1310.7811
-229.84,112.33157,1309.6286
-229.85,112.276,1308.4766
-229.86,112.22056,1307.3253
-229.87,112.16524,1306.1746
-229.88,112.11006,1305.0245
-229.89,112.055,1303.875
-229.9,112.00008,1302.7261
-229.91,111.94529,1301.5779
-229.92,111.89063,1300.4302
-229.93,111.83609,1299.2832
-229.94,111.78168,1298.1368
-229.95,111.72739,1296.991
-229.96,111.67321,1295.8458
-229.97,111.61915,1294.7012
-229.98,111.5652,1293.5573
-229.99,111.51136,1292.4139
-230,111.45763,1291.2711
-230.01,111.40399,1290.129
-230.02,111.35046,1288.9874
-230.03,111.29702,1287.8464
-230.04,111.24368,1286.7061
-230.05,111.19043,1285.5663
-230.06,111.13726,1284.4271
-230.07,111.08418,1283.2886
-230.08,111.03118,1282.1506
-230.09,110.97826,1281.0132
-230.1,110.92542,1279.8764
-230.11,110.87264,1278.7402
-230.12,110.81994,1277.6046
-230.13,110.76731,1276.4695
-230.14,110.71474,1275.3351
-230.15,110.66223,1274.2012
-230.16,110.60978,1273.0679
-230.17,110.55738,1271.9352
-230.18,110.50504,1270.8031
-230.19,110.45275,1269.6715
-230.2,110.4005,1268.5406
-230.21,110.3483,1267.4102
-230.22,110.29613,1266.2804
-230.23,110.24401,1265.1511
-230.24,110.19191,1264.0224
-230.25,110.13985,1262.8943
-230.26,110.08782,1261.7668
-230.27,110.03582,1260.6398
-230.28,109.98384,1259.5134
-230.29,109.93187,1258.3876
-230.3,109.87993,1257.2623
-230.31,109.828,1256.1376
-230.32,109.77608,1255.0135
-230.33,109.72416,1253.8899
-230.34,109.67226,1252.7668
-230.35,109.62035,1251.6444
-230.36,109.56844,1250.5225
-230.37,109.51654,1249.4011
-230.38,109.46462,1248.2803
-230.39,109.41269,1247.16
-230.4,109.36075,1246.0403
-230.41,109.3088,1244.9211
-230.42,109.25683,1243.8025
-230.43,109.20483,1242.6845
-230.44,109.15282,1241.5669
-230.45,109.10077,1240.4499
-230.46,109.04869,1239.3335
-230.47,108.99659,1238.2176
-230.48,108.94444,1237.1022
-230.49,108.89226,1235.9874
-230.5,108.84003,1234.8731
-230.51,108.78776,1233.7594
-230.52,108.73544,1232.6462
-230.53,108.68307,1231.5335
-230.54,108.63065,1230.4213
-230.55,108.57817,1229.3097
-230.56,108.52563,1228.1986
-230.57,108.47302,1227.088
-230.58,108.42035,1225.978
-230.59,108.36762,1224.8685
-230.6,108.31481,1223.7595
-230.61,108.26193,1222.651
-230.62,108.20896,1221.543
-230.63,108.15592,1220.4356
-230.64,108.1028,1219.3287
-230.65,108.04959,1218.2223
-230.66,107.99629,1217.1164
-230.67,107.9429,1216.011
-230.68,107.88941,1214.9062
-230.69,107.83583,1213.8018
-230.7,107.78214,1212.698
-230.71,107.72835,1211.5946
-230.72,107.67445,1210.4918
-230.73,107.62045,1209.3895
-230.74,107.56633,1208.2877
-230.75,107.51209,1207.1864
-230.76,107.45774,1206.0856
-230.77,107.40326,1204.9852
-230.78,107.34866,1203.8854
-230.79,107.29394,1202.7861
-230.8,107.23908,1201.6873
-230.81,107.18409,1200.589
-230.82,107.12896,1199.4911
-230.83,107.07369,1198.3938
-230.84,107.01828,1197.2969
-230.85,106.96273,1196.2006
-230.86,106.90703,1195.1047
-230.87,106.85117,1194.0093
-230.88,106.79516,1192.9144
-230.89,106.739,1191.82
-230.9,106.68268,1190.7261
-230.91,106.62619,1189.6326
-230.92,106.56956,1188.5396
-230.93,106.51277,1187.4472
-230.94,106.45583,1186.3552
-230.95,106.39874,1185.2637
-230.96,106.34151,1184.1727
-230.97,106.28413,1183.0822
-230.98,106.22661,1181.9921
-230.99,106.16895,1180.9026
-231,106.11116,1179.8136
-231.01,106.05323,1178.7251
-231.02,105.99517,1177.637
-231.03,105.93698,1176.5495
-231.04,105.87866,1175.4625
-231.05,105.82022,1174.376
-231.06,105.76166,1173.29
-231.07,105.70297,1172.2045
-231.08,105.64417,1171.1195
-231.09,105.58525,1170.0351
-231.1,105.52622,1168.9511
-231.11,105.46708,1167.8677
-231.12,105.40783,1166.7848
-231.13,105.34848,1165.7024
-231.14,105.28902,1164.6205
-231.15,105.22946,1163.5391
-231.16,105.1698,1162.4583
-231.17,105.11005,1161.378
-231.18,105.0502,1160.2982
-231.19,104.99026,1159.219
-231.2,104.93023,1158.1402
-231.21,104.87011,1157.0621
-231.22,104.8099,1155.9844
-231.23,104.74962,1154.9073
-231.24,104.68925,1153.8307
-231.25,104.62881,1152.7547
-231.26,104.56829,1151.6792
-231.27,104.5077,1150.6042
-231.28,104.44704,1149.5298
-231.29,104.38631,1148.4559
-231.3,104.32551,1147.3826
-231.31,104.26465,1146.3098
-231.32,104.20372,1145.2376
-231.33,104.14274,1144.1659
-231.34,104.08171,1143.0948
-231.35,104.02061,1142.0242
-231.36,103.95947,1140.9542
-231.37,103.89827,1139.8847
-231.38,103.83703,1138.8158
-231.39,103.77575,1137.7475
-231.4,103.71442,1136.6797
-231.41,103.65305,1135.6125
-231.42,103.59164,1134.5458
-231.43,103.5302,1133.4798
-231.44,103.46872,1132.4143
-231.45,103.40722,1131.3493
-231.46,103.34568,1130.285
-231.47,103.28412,1129.2212
-231.48,103.22254,1128.1579
-231.49,103.16093,1127.0953
-231.5,103.0993,1126.0332
-231.51,103.03766,1124.9718
-231.52,102.976,1123.9109
-231.53,102.91434,1122.8505
-231.54,102.85266,1121.7908
-231.55,102.79097,1120.7317
-231.56,102.72928,1119.6731
-231.57,102.66759,1118.6151
-231.58,102.60589,1117.5577
-231.59,102.5442,1116.501
-231.6,102.48251,1115.4448
-231.61,102.42083,1114.3892
-231.62,102.35916,1113.3342
-231.63,102.2975,1112.2798
-231.64,102.23585,1111.226
-231.65,102.17422,1110.1728
-231.66,102.11261,1109.1202
-231.67,102.05101,1108.0682
-231.68,101.98945,1107.0168
-231.69,101.9279,1105.9661
-231.7,101.86639,1104.9159
-231.71,101.8049,1103.8664
-231.72,101.74345,1102.8174
-231.73,101.68203,1101.7691
-231.74,101.62065,1100.7214
-231.75,101.55931,1099.6743
-231.76,101.49801,1098.6279
-231.77,101.43675,1097.582
-231.78,101.37555,1096.5368
-231.79,101.31439,1095.4922
-231.8,101.25328,1094.4482
-231.81,101.19222,1093.4049
-231.82,101.13123,1092.3622
-231.83,101.07029,1091.3201
-231.84,101.00941,1090.2787
-231.85,100.94859,1089.2379
-231.86,100.88784,1088.1977
-231.87,100.82715,1087.1582
-231.88,100.76654,1086.1193
-231.89,100.706,1085.081
-231.9,100.64553,1084.0434
-231.91,100.58514,1083.0064
-231.92,100.52482,1081.9701
-231.93,100.46458,1080.9344
-231.94,100.4044,1079.8993
-231.95,100.3443,1078.8649
-231.96,100.28427,1077.8311
-231.97,100.22432,1076.798
-231.98,100.16443,1075.7655
-231.99,100.10461,1074.7336
-232,100.04487,1073.7024
-232.01,99.985191,1072.6718
-232.02,99.925583,1071.6419
-232.03,99.866043,1070.6125
-232.04,99.806571,1069.5838
-232.05,99.747166,1068.5558
-232.06,99.687828,1067.5283
-232.07,99.628557,1066.5015
-232.08,99.569351,1065.4753
-232.09,99.510211,1064.4498
-232.1,99.451135,1063.4249
-232.11,99.392124,1062.4006
-232.12,99.333177,1061.3769
-232.13,99.274293,1060.3538
-232.14,99.215472,1059.3314
-232.15,99.156714,1058.3096
-232.16,99.098017,1057.2885
-232.17,99.039382,1056.2679
-232.18,98.980807,1055.248
-232.19,98.922294,1054.2287
-232.2,98.86384,1053.21
-232.21,98.805445,1052.1919
-232.22,98.747109,1051.1745
-232.23,98.688832,1050.1576
-232.24,98.630613,1049.1414
-232.25,98.572451,1048.1258
-232.26,98.514347,1047.1108
-232.27,98.456298,1046.0965
-232.28,98.398306,1045.0827
-232.29,98.340369,1044.0696
-232.3,98.282487,1043.057
-232.31,98.22466,1042.0451
-232.32,98.166887,1041.0338
-232.33,98.109167,1040.0231
-232.34,98.0515,1039.013
-232.35,97.993886,1038.0035
-232.36,97.936323,1036.9947
-232.37,97.878813,1035.9864
-232.38,97.821353,1034.9787
-232.39,97.763944,1033.9717
-232.4,97.706584,1032.9652
-232.41,97.649275,1031.9594
-232.42,97.592014,1030.9542
-232.43,97.534802,1029.9495
-232.44,97.477638,1028.9455
-232.45,97.420522,1027.9421
-232.46,97.363453,1026.9392
-232.47,97.30643,1025.937
-232.48,97.249453,1024.9354
-232.49,97.192522,1023.9343
-232.5,97.135637,1022.9339
-232.51,97.078795,1021.9341
-232.52,97.021998,1020.9348
-232.53,96.965245,1019.9362
-232.54,96.908534,1018.9381
-232.55,96.851866,1017.9407
-232.56,96.795241,1016.9438
-232.57,96.738657,1015.9475
-232.58,96.682114,1014.9518
-232.59,96.625612,1013.9567
-232.6,96.56915,1012.9622
-232.61,96.512727,1011.9683
-232.62,96.456344,1010.975
-232.63,96.4,1009.9823
-232.64,96.343693,1008.9901
-232.65,96.287425,1007.9985
-232.66,96.231193,1007.0076
-232.67,96.174998,1006.0172
-232.68,96.11884,1005.0274
-232.69,96.062717,1004.0381
-232.7,96.006629,1003.0495
-232.71,95.950577,1002.0614
-232.72,95.894558,1001.074
-232.73,95.838573,1000.0871
-232.74,95.782621,999.10074
-232.75,95.726703,998.115
-232.76,95.670816,997.12984
-232.77,95.614961,996.14526
-232.78,95.559137,995.16125
-232.79,95.503345,994.17782
-232.8,95.447582,993.19496
-232.81,95.391849,992.21267
-232.82,95.336146,991.23097
-232.83,95.280471,990.24983
-232.84,95.224825,989.26927
-232.85,95.169206,988.28927
-232.86,95.113615,987.30985
-232.87,95.05805,986.331
-232.88,95.002512,985.35271
-232.89,94.947,984.375
-232.9,94.891513,983.39785
-232.91,94.836052,982.42127
-232.92,94.780618,981.44526
-232.93,94.72521,980.46982
-232.94,94.66983,979.49494
-232.95,94.614478,978.52062
-232.96,94.559155,977.54688
-232.97,94.50386,976.5737
-232.98,94.448595,975.60108
-232.99,94.393361,974.62903
-233,94.338157,973.65755
-233.01,94.282984,972.68663
-233.02,94.227843,971.71627
-233.03,94.172735,970.74648
-233.04,94.117659,969.77726
-233.05,94.062616,968.8086
-233.06,94.007608,967.8405
-233.07,93.952634,966.87296
-233.08,93.897695,965.90599
-233.09,93.842791,964.93958
-233.1,93.787923,963.97373
-233.11,93.733093,963.00845
-233.12,93.678299,962.04372
-233.13,93.623542,961.07956
-233.14,93.568825,960.11596
-233.15,93.514145,959.15293
-233.16,93.459505,958.19045
-233.17,93.404905,957.22853
-233.18,93.350345,956.26718
-233.19,93.295826,955.30638
-233.2,93.241349,954.34615
-233.21,93.186913,953.38647
-233.22,93.13252,952.42736
-233.23,93.07817,951.4688
-233.24,93.023863,950.5108
-233.25,92.9696,949.55337
-233.26,92.915383,948.59649
-233.27,92.86121,947.64016
-233.28,92.807083,946.6844
-233.29,92.753002,945.72919
-233.3,92.698968,944.77455
-233.31,92.644981,943.82046
-233.32,92.591042,942.86692
-233.33,92.537151,941.91394
-233.34,92.48331,940.96152
-233.35,92.429518,940.00966
-233.36,92.375775,939.05835
-233.37,92.322083,938.1076
-233.38,92.268443,937.1574
-233.39,92.214854,936.20776
-233.4,92.161317,935.25867
-233.41,92.107832,934.31014
-233.42,92.054401,933.36216
-233.43,92.001024,932.41474
-233.44,91.9477,931.46787
-233.45,91.894432,930.52155
-233.46,91.841219,929.57579
-233.47,91.788062,928.63058
-233.48,91.734961,927.68592
-233.49,91.681917,926.74182
-233.5,91.628931,925.79827
-233.51,91.576002,924.85527
-233.52,91.523133,923.91282
-233.53,91.470322,922.97093
-233.54,91.417571,922.02959
-233.55,91.36488,921.08879
-233.56,91.312249,920.14855
-233.57,91.25968,919.20886
-233.58,91.207173,918.26972
-233.59,91.154728,917.33113
-233.6,91.102346,916.39309
-233.61,91.050027,915.4556
-233.62,90.997772,914.51866
-233.63,90.945581,913.58227
-233.64,90.893456,912.64642
-233.65,90.841396,911.71113
-233.66,90.789402,910.77638
-233.67,90.737475,909.84218
-233.68,90.685614,908.90853
-233.69,90.633822,907.97543
-233.7,90.582097,907.04288
-233.71,90.530441,906.11087
-233.72,90.478855,905.17941
-233.73,90.427338,904.24849
-233.74,90.375892,903.31813
-233.75,90.324516,902.3883
-233.76,90.273212,901.45903
-233.77,90.22198,900.5303
-233.78,90.17082,899.60211
-233.79,90.119734,898.67447
-233.8,90.068721,897.74738
-233.81,90.017782,896.82083
-233.82,89.966917,895.89482
-233.83,89.916128,894.96936
-233.84,89.865414,894.04444
-233.85,89.814777,893.12007
-233.86,89.764216,892.19624
-233.87,89.713733,891.27295
-233.88,89.663327,890.3502
-233.89,89.613,889.428
-233.9,89.562751,888.50634
-233.91,89.512579,887.58522
-233.92,89.46248,886.66464
-233.93,89.412453,885.7446
-233.94,89.362495,884.82511
-233.95,89.312603,883.90614
-233.96,89.262775,882.98772
-233.97,89.213009,882.06984
-233.98,89.163301,881.15249
-233.99,89.11365,880.23567
-234,89.064053,879.31939
-234.01,89.014507,878.40364
-234.02,88.96501,877.48843
-234.03,88.915559,876.57375
-234.04,88.866152,875.6596
-234.05,88.816787,874.74598
-234.06,88.76746,873.83289
-234.07,88.71817,872.92032
-234.08,88.668914,872.00829
-234.09,88.619689,871.09679
-234.1,88.570493,870.18581
-234.11,88.521324,869.27535
-234.12,88.472178,868.36542
-234.13,88.423054,867.45602
-234.14,88.373949,866.54714
-234.15,88.32486,865.63878
-234.16,88.275785,864.73094
-234.17,88.226721,863.82363
-234.18,88.177666,862.91683
-234.19,88.128618,862.01055
-234.2,88.079573,861.1048
-234.21,88.03053,860.19956
-234.22,87.981486,859.29483
-234.23,87.932438,858.39063
-234.24,87.883384,857.48694
-234.25,87.834322,856.58376
-234.26,87.785248,855.6811
-234.27,87.736161,854.77895
-234.28,87.687057,853.87731
-234.29,87.637935,852.97619
-234.3,87.588792,852.07558
-234.31,87.539626,851.17547
-234.32,87.490433,850.27588
-234.33,87.441211,849.37679
-234.34,87.391959,848.47821
-234.35,87.342673,847.58014
-234.36,87.29335,846.68257
-234.37,87.243989,845.78551
-234.38,87.194587,844.88895
-234.39,87.145142,843.9929
-234.4,87.09565,843.09735
-234.41,87.04611,842.2023
-234.42,86.996518,841.30776
-234.43,86.946873,840.41371
-234.44,86.897172,839.52016
-234.45,86.847412,838.62712
-234.46,86.797591,837.73457
-234.47,86.747707,836.84252
-234.48,86.697756,835.95096
-234.49,86.647737,835.0599
-234.5,86.597647,834.16934
-234.51,86.547483,833.27927
-234.52,86.497243,832.38969
-234.53,86.446924,831.50061
-234.54,86.396524,830.61201
-234.55,86.346041,829.72391
-234.56,86.295471,828.8363
-234.57,86.244813,827.94918
-234.58,86.194063,827.06255
-234.59,86.143221,826.1764
-234.6,86.092281,825.29074
-234.61,86.041244,824.40557
-234.62,85.990105,823.52088
-234.63,85.938863,822.63668
-234.64,85.887514,821.75297
-234.65,85.836057,820.86973
-234.66,85.784489,819.98698
-234.67,85.732807,819.10471
-234.68,85.681009,818.22292
-234.69,85.629092,817.34161
-234.7,85.577055,816.46078
-234.71,85.524893,815.58043
-234.72,85.472606,814.70055
-234.73,85.42019,813.82115
-234.74,85.367643,812.94223
-234.75,85.314962,812.06379
-234.76,85.262145,811.18581
-234.77,85.209189,810.30832
-234.78,85.156093,809.43129
-234.79,85.102852,808.55474
-234.8,85.049466,807.67866
-234.81,84.995931,806.80305
-234.82,84.942245,805.9279
-234.83,84.888405,805.05323
-234.84,84.834409,804.17903
-234.85,84.780254,803.30529
-234.86,84.725939,802.43202
-234.87,84.671459,801.55922
-234.88,84.616814,800.68688
-234.89,84.562,799.815
-234.9,84.507016,798.94359
-234.91,84.451862,798.07264
-234.92,84.396542,797.20216
-234.93,84.341058,796.33215
-234.94,84.285411,795.46261
-234.95,84.229604,794.59354
-234.96,84.17364,793.72495
-234.97,84.117519,792.85683
-234.98,84.061246,791.98918
-234.99,84.004821,791.12202
-235,83.948247,790.25534
-235.01,83.891526,789.38914
-235.02,83.834661,788.52342
-235.03,83.777653,787.65819
-235.04,83.720505,786.79345
-235.05,83.663219,785.92919
-235.06,83.605797,785.06543
-235.07,83.548242,784.20216
-235.08,83.490556,783.33938
-235.09,83.43274,782.4771
-235.1,83.374798,781.61531
-235.11,83.316731,780.75403
-235.12,83.258541,779.89325
-235.13,83.200231,779.03297
-235.14,83.141803,778.17319
-235.15,83.083259,777.31392
-235.16,83.024602,776.45516
-235.17,82.965833,775.59691
-235.18,82.906955,774.73917
-235.19,82.84797,773.88194
-235.2,82.78888,773.02522
-235.21,82.729687,772.16903
-235.22,82.670395,771.31335
-235.23,82.611004,770.45819
-235.24,82.551517,769.60355
-235.25,82.491936,768.74944
-235.26,82.432264,767.89585
-235.27,82.372503,767.04279
-235.28,82.312654,766.19026
-235.29,82.252721,765.33826
-235.3,82.192705,764.48678
-235.31,82.132608,763.63585
-235.32,82.072433,762.78544
-235.33,82.012182,761.93558
-235.34,81.951858,761.08625
-235.35,81.891461,760.23747
-235.36,81.830995,759.38922
-235.37,81.770463,758.54152
-235.38,81.709865,757.69437
-235.39,81.649204,756.84776
-235.4,81.588483,756.0017
-235.41,81.527703,755.15619
-235.42,81.466867,754.31124
-235.43,81.405978,753.46684
-235.44,81.345036,752.62299
-235.45,81.284045,751.77971
-235.46,81.223007,750.93698
-235.47,81.161924,750.09481
-235.48,81.100798,749.25321
